label,R1,countsOFF_R1,countsON_R1,R2,countsOFF_R2,countsON_R2,Avg,Standard Error
aHV_P89459_169,0.232063157,2183,2007,0.015239259,2106,2118,0.123651208,0.108411949
aHV_P89459_170,0.155787814,1498,1452,-0.176016137,1295,1487,-0.010114162,0.165901975
aHV_P89459_171,-0.120172416,887,1041,0.147540195,1286,1180,0.01368389,0.133856306
aHV_P89459_172,0.01563441,836,893,-0.195743704,835,972,-0.090054647,0.105689057
aHV_P89459_173,-0.222298558,412,519,-0.313159732,411,519,-0.267729145,0.045430587
aHV_P89459_174,0.119980815,945,939,-0.324150638,613,780,-0.102084912,0.222065726
aHV_P89459_175,-0.240600275,1454,1855,-0.204689043,1471,1723,-0.222644659,0.017955616
aHV_P89459_176,-0.269812359,1060,1380,0.266993444,1236,1044,-0.001409458,0.268402901
aHV_P89459_177,-0.218372051,1432,1799,-0.370867048,1279,1681,-0.29461955,0.076247499
aHV_P89459_178,-0.036499323,828,917,-0.070730299,682,728,-0.053614811,0.017115488
aHV_P89459_179,1.532523795,1728,645,1.379005979,1909,746,1.455764887,0.076758908
aHV_P89459_180,1.557197704,3611,1325,1.452509971,3374,1253,1.504853837,0.052343866
aHV_P89459_181,0.027211075,1576,1670,0.13216544,1653,1533,0.079688258,0.052477182
aHV_P89459_182,0.390669559,1344,1107,-0.036269834,994,1036,0.177199863,0.213469696
aHV_P89459_183,0.428284767,2030,1629,0.343486331,2111,1691,0.385885549,0.042399218
aHV_P89459_184,0.380208579,1767,1466,0.37694561,1882,1473,0.378577095,0.001631485
aHV_P89459_185,0.179426546,904,862,-0.190477282,707,820,-0.005525368,0.184951914
aHV_P89459_186,-0.254045043,424,546,0.106815326,463,437,-0.073614859,0.180430185
aHV_P89459_187,-0.03575702,795,880,-0.011516187,734,752,-0.023636603,0.012120417
aHV_P89459_188,-0.149945477,419,502,-0.589081811,363,555,-0.369513644,0.219568167
aHV_P89459_189,-0.431267004,1149,1673,-0.006651154,1471,1502,-0.218959079,0.212307925
aHV_P89459_190,-0.235785737,1149,1461,-0.197914728,1188,1385,-0.216850232,0.018935505
aHV_P89459_191,-0.054281797,2747,3080,-0.100382566,2600,2833,-0.077332182,0.023050384
aHV_P89459_192,-0.006665938,1792,1944,0.371991009,2078,1632,0.182662535,0.189328474
aHV_P89459_193,-0.12331047,1192,1402,0.247476686,1460,1250,0.062083108,0.185393578
aHV_P89459_194,0.522082853,1923,1446,0.722644486,2049,1262,0.62236367,0.100280816
aHV_P89459_195,-0.158064001,1484,1788,0.059782726,1648,1607,-0.049140638,0.108923364
aHV_P89459_196,0.086999523,2165,2201,-0.122713053,1951,2159,-0.017856765,0.104856288
aHV_P89459_197,-0.138281232,2717,3229,-0.202261154,2616,3059,-0.170271193,0.031989961
aHV_P89459_198,0.496254393,853,653,0.180568743,814,730,0.338411568,0.157842825
aHV_P89459_199,-0.017018484,3584,3916,-0.029735519,3729,3869,-0.023377002,0.006358517
aHV_P89459_200,-0.135643287,4021,4770,-0.131805055,4005,4460,-0.133724171,0.001919116
aHV_P89459_201,-0.100367883,571,661,-0.297920205,505,631,-0.199144044,0.098776161
aHV_P89459_202,0.061499046,2762,2858,-0.144004642,2519,2829,-0.041252798,0.102751844
aHV_P89459_203,-0.259252418,1091,1410,-0.25200397,1293,1565,-0.255628194,0.003624224
aHV_P89459_204,-0.214303731,819,1026,-0.154215951,931,1053,-0.184259841,0.03004389
aHV_P89459_205,-0.186848885,611,751,-0.077404277,663,711,-0.132126581,0.054722304
aHV_P89459_206,-0.594390241,514,838,0.124298092,622,580,-0.235046075,0.359344167
aHV_P89459_207,-0.268763269,638,830,-0.279913855,594,733,-0.274338562,0.005575293
aHV_P89459_208,0.091509513,2081,2109,0.257505662,2357,2004,0.174507588,0.082998075
aHV_P89459_209,0.059460651,635,658,0.258894574,684,581,0.159177612,0.099716961
aHV_P89459_210,-0.129130703,409,483,0.060911118,429,418,-0.034109793,0.09502091
aHV_P89459_211,0.060518437,1269,1314,0.128760913,1534,1426,0.094639675,0.034121238
aHV_P89459_212,0.311385474,624,543,-0.117288613,488,538,0.097048431,0.214337043
aHV_P89459_213,-0.067035226,526,595,-0.112417913,557,612,-0.089726569,0.022691344
aHV_P89459_214,0.080938774,1674,1709,0.022498074,1537,1538,0.051718424,0.02922035
aHV_P89459_215,-0.242415618,876,1119,0.10010618,1082,1026,-0.071154719,0.171260899
aHV_P89459_216,-0.119849896,1719,2017,0.013682944,1769,1781,-0.053083476,0.06676642
aHV_P89459_217,0.046109802,1592,1665,-0.040784567,1384,1447,0.002662617,0.043447184
aHV_P89459_218,0.197347251,1391,1310,-0.199347036,1054,1230,-0.000999893,0.198347144
aHV_P89459_219,-0.340503391,1277,1746,-0.017424844,1462,1504,-0.178964117,0.161539274
aHV_P89459_220,-0.118027047,640,750,0.035652362,593,588,-0.041187343,0.076839705
aHV_P89459_221,0.062496086,2350,2430,0.07256812,2240,2165,0.067532103,0.005036017
aHV_P89459_222,-0.160881681,888,1072,-0.114891744,954,1050,-0.137886713,0.022994968
aHV_P89459_223,-0.095718203,1631,1882,-0.114380095,1676,1844,-0.105049149,0.009330946
aHV_P89459_224,0.070028774,663,682,0.052157235,761,746,0.061093005,0.008935769
aHV_P89459_225,1.083122671,1446,737,1.553122708,1741,603,1.318122689,0.235000019
aHV_P89459_226,0.062902631,3111,3216,-0.130397513,2835,3154,-0.033747441,0.096650072
aHV_P89459_227,0.138090377,1067,1047,-0.062472638,929,986,0.03780887,0.100281507
aHV_P89459_228,-0.031793377,2628,2901,-0.001411479,2763,2811,-0.016602428,0.015190949
aHV_P89459_229,-0.062612085,1887,2128,0.122972086,2025,1890,0.03018,0.092792085
aHV_P89459_230,-0.053172133,997,1117,-0.123277234,1093,1210,-0.088224684,0.035052551
aHV_P89459_231,0.028830282,2241,2372,-0.016074204,2197,2258,0.006378039,0.022452243
aHV_P89459_232,0.090573364,1984,2012,0.063343288,1906,1854,0.076958326,0.013615038
aHV_P89459_233,0.263543994,856,770,0.111864518,841,791,0.187704256,0.075839738
aHV_P89459_234,0.087292447,1157,1176,-0.024488413,977,1010,0.031402017,0.05589043
aHV_P89459_235,-0.098947697,409,473,0.109336486,519,489,0.005194394,0.104142091
aHV_P89459_236,1.002287349,2074,1118,1.124420393,2278,1062,1.063353871,0.061066522
aHV_P89459_237,0.321205077,1879,1624,0.39644506,2041,1576,0.358825069,0.037619991
aHV_P89459_238,0.310618894,2474,2154,0.264660508,2429,2055,0.287639701,0.022979193
aHV_P89459_239,0.473995428,3253,2529,0.461765859,3351,2473,0.467880644,0.006114785
aHV_P89459_240,0.772922004,4176,2639,0.753153135,4169,2514,0.763037569,0.009884435
aHV_P89459_241,1.571077433,3379,1228,1.555086256,3108,1075,1.563081845,0.007995588
aHV_P89459_242,0.428605435,2276,1826,0.395513577,2349,1815,0.412059506,0.016545929
aHV_P89459_243,-0.295024837,2786,3691,-0.42167481,2706,3684,-0.358349823,0.063324987
aHV_P89459_244,-0.017926608,1168,1277,-0.560452255,896,1343,-0.289189431,0.271262824
aHV_P89459_245,-0.132929288,940,1113,0.080987435,895,860,-0.025970926,0.106958361
aHV_P89459_246,-0.519825325,1410,2183,-0.475886251,1417,2003,-0.497855788,0.021969537
aHV_P89459_247,-0.412294317,659,947,-0.372581179,649,854,-0.392437748,0.019856569
aHV_P89459_248,-0.41512163,1546,2226,-0.36333138,1662,2173,-0.389226505,0.025895125
aHV_P89459_249,-0.300185812,2224,2957,-0.424520819,2123,2896,-0.362353316,0.062167503
aHV_P89459_250,-0.321794057,1001,1351,-0.220724453,1090,1291,-0.271259255,0.050534802
aHV_P89459_251,-0.43644232,1795,2623,-0.437514801,1639,2256,-0.436978561,0.00053624
aHV_P89459_252,-0.512853952,969,1493,-0.776233227,968,1685,-0.644543589,0.131689637
aHV_P89459_253,-0.117266625,835,978,-0.630990908,669,1053,-0.374128766,0.256862142
aHV_P89459_254,-0.452637696,810,1197,-0.572797201,850,1285,-0.512717448,0.060079752
aHV_P89459_255,-0.112702493,1122,1310,-0.414172512,872,1181,-0.263437503,0.15073501
aHV_P89459_256,-0.161106684,622,751,-0.390886705,505,673,-0.275996695,0.11489001
aHV_P89459_257,-0.673479666,288,496,-0.179963294,284,327,-0.42672148,0.246758186
aHV_P89459_258,-0.740593862,945,1705,-0.616218797,1018,1586,-0.67840633,0.062187532
aHV_P89459_259,-0.48985248,1220,1850,-0.324698332,1462,1861,-0.407275406,0.082577074
aHV_P89459_260,-0.441306224,2516,3689,-0.494061162,2612,3739,-0.467683693,0.026377469
aHV_P89459_261,-0.178543633,1531,1871,-0.220376517,1423,1685,-0.199460075,0.020916442
aHV_P89459_262,-0.111600778,702,819,-0.338095757,618,794,-0.224848268,0.113247489
aHV_P89459_263,-0.173567808,1455,1772,-0.377462236,1333,1760,-0.275515022,0.101947214
aHV_P89459_264,-0.34411472,2061,2825,-0.195289692,2364,2751,-0.269702206,0.074412514
aHV_P89459_265,0.084714716,1261,1284,-0.346330474,1222,1579,-0.130807879,0.215522595
aHV_P89459_266,-0.185518918,2250,2763,-0.555446009,1823,2723,-0.370482463,0.184963546
aHV_P89459_267,-0.089672939,1288,1480,-0.220512796,1357,1607,-0.155092868,0.065419928
aHV_P89459_268,-0.316664468,3181,4278,-0.472940715,3000,4232,-0.394802591,0.078138123
aHV_P89459_269,-0.784727708,501,932,-0.402188579,577,775,-0.593458144,0.191269565
aHV_P89459_270,-0.348771518,1994,2742,-0.315182484,2200,2782,-0.331977001,0.016794517
aHV_P89459_271,0.393725606,1095,900,-0.055514929,800,845,0.169105339,0.224620268
aHV_P89459_272,-0.379559428,961,1350,-0.419439946,988,1343,-0.399499687,0.019940259
aHV_P89459_273,-0.41843365,1636,2361,-0.240897134,1850,2222,-0.329665392,0.088768258
aHV_P89459_274,-0.184606969,933,1145,-0.085415729,957,1032,-0.135011349,0.04959562
aHV_P89459_275,-0.443936939,1977,2904,-0.586471102,2045,3121,-0.515204021,0.071267081
aHV_P89459_276,-0.193549012,1337,1651,-0.379581195,1145,1514,-0.286565103,0.093016092
aHV_P89459_277,0.032037532,606,640,-0.569169524,502,757,-0.268565996,0.300603528
aHV_P89459_278,-0.291202819,1500,1982,-0.598732321,1378,2121,-0.44496757,0.153764751
aHV_P89459_279,-0.441409562,1544,2264,-0.375722707,1713,2259,-0.408566135,0.032843428
aHV_P89459_280,-0.196021229,1823,2255,-0.511254955,1645,2383,-0.353638092,0.157616863
aHV_P89459_281,-0.474170858,2960,4440,-0.484846041,2827,4021,-0.479508449,0.005337592
aHV_P89459_282,-0.26913382,863,1123,-0.547979557,749,1113,-0.408556688,0.139422868
aHV_P89459_283,-0.076323742,1307,1488,-0.418502544,1222,1660,-0.247413143,0.171089401
aHV_P89459_284,-0.385253931,1489,2100,-0.332439015,1680,2150,-0.358846473,0.026407458
aHV_P89459_285,-0.250756558,2040,2621,-0.571895418,1756,2653,-0.411325988,0.16056943
aHV_P89459_286,-0.416690569,1502,2165,0.131833583,1948,1807,-0.142428493,0.274262076
aHV_P89459_287,-0.212418278,900,1126,-0.266459334,1011,1236,-0.239438806,0.027020528
aHV_P89459_288,-0.311878751,2215,2969,-0.483242187,2089,2968,-0.397560469,0.085681718
aHV_P89459_289,-0.485986608,1216,1839,-0.904772905,1442,2744,-0.695379756,0.209393148
aHV_P89459_291,-0.154180567,372,447,1.0596566,121,59,0.452738017,0.606918584
aHV_P89459_292,0.83722657,91,55,-0.391601087,36,48,0.222812741,0.614413828
aHV_P89459_293,-0.443797209,96,141,0.848757881,101,57,0.202480336,0.646277545
aHV_P89459_294,0.587229687,32,23,1.401948035,13,5,0.994588861,0.407359174
aHV_P89459_295,-0.853088931,182,355,0.124365321,296,276,-0.364361805,0.488727126
aHV_P89459_296,0.105921782,1183,1187,0.321696048,1194,971,0.213808915,0.107887133
aHV_P89459_297,-0.02903351,2653,2923,-0.176999542,2724,3130,-0.103016526,0.073983016
aHV_P89459_298,-0.260302509,525,679,-0.192600514,650,755,-0.226451511,0.033850997
aHV_P89459_299,-0.151960186,851,1021,-0.001887744,960,977,-0.076923965,0.075036221
aHV_P89459_300,-0.19916381,1331,1650,-0.20045364,1513,1767,-0.199808725,0.000644915
aHV_P89459_301,-0.497659211,528,805,-0.163708487,657,748,-0.330683849,0.166975362
aHV_P89459_302,-0.218072499,664,834,-0.707412524,520,863,-0.462742511,0.244670012
aHV_P89459_303,-0.281678099,902,1184,0.009902588,1061,1071,-0.135887755,0.145790344
aHV_P89459_304,-0.014537167,595,649,0.304849347,632,520,0.14515609,0.159693257
aHV_P89459_305,0.168277138,896,861,0.028883977,796,793,0.098580557,0.06969658
aHV_P89459_306,-0.162556271,302,365,-0.14006232,275,308,-0.151309296,0.011246976
aHV_P89460_001,-0.115813976,635,743,-0.494134051,577,826,-0.304974013,0.189160037
aHV_P89460_002,-0.311203407,362,485,-0.200880886,428,500,-0.256042146,0.05516126
aHV_P89460_003,-0.005706023,3044,3300,-0.206893254,2952,3463,-0.106299638,0.100593616
aHV_P89460_004,0.0081216,1410,1514,0.019263756,1381,1385,0.013692678,0.005571078
aHV_P89460_005,-0.117574679,3615,4235,-0.037208597,3820,3984,-0.077391638,0.040183041
aHV_P89460_006,-0.059133358,592,666,-0.001854507,622,633,-0.030493933,0.028639426
aHV_P89460_007,0.017132536,820,875,-0.114999185,844,929,-0.048933325,0.066065861
aHV_P89460_008,-0.00736368,2484,2696,-0.226249578,2244,2668,-0.116806629,0.109442949
aHV_P89460_009,-0.262386536,542,702,-0.253018509,535,648,-0.257702523,0.004684013
aHV_P89460_010,-0.073745415,513,583,-0.678421746,391,636,-0.37608358,0.302338166
aHV_P89460_011,0.272349043,1010,903,-0.483322181,796,1131,-0.105486569,0.377835612
aHV_P89460_012,-0.186888906,480,590,-0.270137575,483,592,-0.22851324,0.041624335
aHV_P89460_013,-0.428662059,1052,1529,-0.201072472,1265,1478,-0.314867266,0.113794793
aHV_P89460_014,-0.576104112,815,1312,-0.221199933,947,1122,-0.398652023,0.17745209
aHV_P89460_015,-0.495865929,968,1474,0.006733533,1374,1390,-0.244566198,0.251299731
aHV_P89460_016,0.041672154,1732,1817,0.045145086,1607,1583,0.04340862,0.001736466
aHV_P89460_017,0.040230146,1197,1257,-0.173630587,1018,1167,-0.066700221,0.106930367
aHV_P89460_018,-0.290453256,1051,1388,0.026925398,1242,1239,-0.131763929,0.158689327
aHV_P89460_019,-0.106184742,610,709,-0.297915642,501,626,-0.202050192,0.09586545
aHV_P89460_020,0.038227029,1357,1427,-0.178721525,1436,1652,-0.070247248,0.108474277
aHV_P89460_021,-0.099156876,1181,1366,-0.339956325,974,1253,-0.2195566,0.120399725
aHV_P89460_022,0.078234669,1183,1210,-0.09400019,1132,1228,-0.007882761,0.08611743
aHV_P89460_023,-0.137521257,591,702,0.349510185,697,556,0.105994464,0.243515721
aHV_P89460_024,0.164932895,543,523,-0.323990181,415,528,-0.079528643,0.244461538
aHV_P89460_025,0.110791643,112,112,-0.004044324,104,106,0.053373659,0.057417984
aHV_P89460_026,-0.128043068,1533,1809,-0.163733536,1617,1841,-0.145888302,0.017845234
aHV_P89460_027,0.075292962,281,288,-0.163766581,332,378,-0.044236809,0.119529771
aHV_P89460_028,-0.248710177,1046,1342,-0.16571968,828,944,-0.207214928,0.041495249
aHV_P89460_029,-0.497783415,505,770,-0.19387072,609,708,-0.345827067,0.151956347
aHV_P89460_030,-0.333564655,962,1309,0.148054677,1293,1186,-0.092754989,0.240809666
aHV_P89460_031,-0.162796541,1135,1372,-0.093196348,1152,1249,-0.127996444,0.034800096
aHV_P89460_032,-0.302824163,2792,3719,-0.182722195,2962,3417,-0.242773179,0.060050984
aHV_P89460_033,-0.187884364,1326,1631,-0.108895685,1499,1643,-0.148390024,0.039494339
aHV_P89460_034,-0.131194906,3855,4559,-0.194327532,4014,4668,-0.162761219,0.031566313
aHV_P89460_035,0.047884892,718,750,-0.388541287,590,785,-0.170328198,0.218213089
aHV_P89460_036,-0.069438367,496,562,-0.062678746,504,535,-0.066058556,0.003379811
aHV_P89460_037,0.011643322,1490,1596,0.088601459,1585,1515,0.050122391,0.038479068
aHV_P89460_038,0.121669697,1065,1057,-0.220961096,883,1046,-0.0496457,0.171315397
aHV_P89460_039,-0.224349948,826,1042,0.33388501,1064,858,0.054767531,0.279117479
aHV_P89460_040,-0.001331852,1027,1110,-0.103675506,988,1079,-0.052503679,0.051171827
aHV_P89460_041,0.301711628,597,523,-0.196953656,412,480,0.052378986,0.249332642
aHV_P89460_042,-0.131701984,448,530,0.154680946,598,546,0.011489481,0.143191465
aHV_P89460_043,-0.103221113,888,1030,-0.239597994,785,942,-0.171409553,0.06818844
aHV_P89460_044,0.133545848,1342,1321,0.121468495,1370,1280,0.127507172,0.006038676
aHV_P89460_045,-0.099933889,1348,1560,0.106506058,1537,1451,0.003286084,0.103219974
aHV_P89460_046,-0.130090413,1761,2081,0.022689095,1930,1931,-0.053700659,0.076389754
aHV_P89460_047,-0.066618921,833,942,0.068524302,845,819,0.00095269,0.067571611
aHV_P89460_048,-0.247164761,174,223,0.201223531,276,244,-0.022970615,0.224194146
aHV_P89460_049,0.082273831,1653,1686,-0.20781236,1392,1634,-0.062769264,0.145043096
aHV_P89460_050,0.096716458,918,927,-0.091676902,915,991,0.002519778,0.09419668
aHV_P89460_051,-0.07017163,1085,1230,0.06787075,1121,1087,-0.00115044,0.06902119
aHV_P89460_052,-0.060492834,825,929,0.113521541,826,776,0.026514354,0.087007188
aHV_P89460_053,0.05745877,1726,1791,-0.218079002,1531,1810,-0.080310116,0.137768886
aHV_P89460_054,0.10514508,510,512,-0.044601108,497,521,0.030271986,0.074873094
aHV_P89460_055,0.02113153,2277,2423,0.155906908,2747,2506,0.088519219,0.067387689
aHV_P89460_056,-0.065503192,2285,2582,-0.141622834,2178,2442,-0.103563013,0.038059821
aHV_P89460_057,0.277029119,928,827,0.204118582,875,772,0.24057385,0.036455269
aHV_P89460_058,-0.232013537,2017,2558,0.019227672,2396,2403,-0.106392933,0.125620605
aHV_P89460_059,-0.300666854,2018,2684,0.174976287,2076,1869,-0.062845284,0.23782157
aHV_P89460_060,-0.095632286,3569,4118,-0.153889248,3716,4202,-0.124760767,0.029128481
aHV_P89460_061,0.043639803,1742,1825,-0.316495416,1306,1653,-0.136427806,0.180067609
aHV_P89460_062,-0.098794251,1471,1701,-0.160600806,1639,1862,-0.129697529,0.030903277
aHV_P89460_063,-0.308142777,647,865,-0.108667124,657,720,-0.208404951,0.099737827
aHV_P89460_064,0.222436999,752,696,-0.084061974,530,571,0.069187513,0.153249486
aHV_P89460_065,-0.072213185,976,1108,-0.140374288,1156,1295,-0.106293737,0.034080551
aHV_P89460_066,0.237822208,700,641,-0.476935916,439,621,-0.119556854,0.357379062
aHV_P89460_067,0.577826158,1855,1342,0.377498853,1884,1474,0.477662506,0.100163653
aHV_P89460_068,0.007390145,323,347,-0.692532101,263,432,-0.342570978,0.349961123
aHV_P89460_069,-0.116283516,2241,2623,0.089759353,2604,2487,-0.013262081,0.103021434
aHV_P89460_070,0.395714322,2444,2006,0.190124078,2337,2082,0.2929192,0.102795122
aHV_P89460_071,0.009204959,2015,2162,-0.065142091,2053,2183,-0.027968566,0.037173525
aHV_P89460_072,-7.55E-05,1302,1406,0.098443449,1283,1218,0.049183973,0.049259476
aHV_P89460_073,0.106133276,1546,1551,-0.051797735,1812,1909,0.02716777,0.078965506
aHV_P89460_074,-0.230706089,1318,1670,-0.159589446,1486,1687,-0.195147767,0.035558322
aHV_P89460_075,0.021537845,2131,2267,0.04988605,2367,2324,0.035711947,0.014174102
aHV_P89460_076,-0.036276745,1640,1816,-0.013679537,1650,1693,-0.024978141,0.011298604
aHV_P89460_077,-0.222715971,1092,1376,-0.019329911,1263,1301,-0.121022941,0.10169303
aHV_P89460_078,-0.188910741,1269,1562,-0.236364156,1191,1426,-0.212637449,0.023726708
aHV_P89460_079,0.101025336,1325,1334,0.085574077,1447,1386,0.093299706,0.00772563
aHV_P89460_080,-0.254365911,1795,2312,-0.126770355,1768,1962,-0.190568133,0.063797778
aHV_P89460_081,0.045771851,564,590,-0.217788846,511,604,-0.086008497,0.131780349
aHV_P89460_082,-0.130012815,1090,1288,-0.035654218,1172,1221,-0.082833517,0.047179299
aHV_P89460_083,1.006094264,93,50,-1.050564169,19,40,-0.022234952,1.028329217
aHV_P89460_084,-0.380722514,473,665,-0.429320753,453,620,-0.405021633,0.02429912
aHV_P89460_085,-0.104221248,392,455,-0.232508569,340,406,-0.168364908,0.06414366
aHV_P89460_086,-0.018210939,588,643,-0.484753758,521,741,-0.251482349,0.233271409
aHV_P89460_087,0.052523988,922,960,-0.306160243,713,896,-0.126818128,0.179342116
aHV_P89460_088,-0.058663195,682,767,-0.104157617,757,827,-0.081410406,0.022747211
aHV_P89460_089,-0.088405665,2087,2396,-0.284168658,2146,2656,-0.186287161,0.097881497
aHV_P89460_090,-0.113299566,970,1133,-0.32565214,884,1126,-0.219475853,0.106176287
aHV_P89460_091,-0.255273599,1191,1535,-0.499106713,1047,1504,-0.377190156,0.121916557
aHV_P89460_092,-0.185179167,1660,2038,-0.885827982,1255,2357,-0.535503575,0.350324408
aHV_P89460_093,-0.543060314,886,1394,-0.438906802,945,1302,-0.490983558,0.052076756
aHV_P89460_094,-0.603536147,334,548,-0.533483051,329,484,-0.568509599,0.035026548
aHV_P89460_095,-0.303756724,1475,1966,-0.591707625,1356,2077,-0.447732175,0.143975451
aHV_P89460_096,-0.207769601,3003,3745,-0.250279021,3140,3796,-0.229024311,0.02125471
aHV_P89460_097,1.660735555,3256,1112,1.435845253,3290,1236,1.548290404,0.112445151
aHV_P89460_098,0.407184646,1190,969,0.027828181,987,984,0.217506414,0.189678232
aHV_P89460_099,0.361761748,1691,1421,0.025352342,1507,1505,0.193557045,0.168204703
aHV_P89460_100,0.327301192,775,667,0.177470041,711,639,0.252385616,0.074915576
aHV_P89460_101,-0.145492836,1214,1450,0.037172108,1583,1568,-0.054160364,0.091332472
aHV_P89460_102,-0.092067248,563,648,0.011601276,607,612,-0.040232986,0.051834262
aHV_P89460_103,-0.39477283,996,1414,-0.148418616,996,1122,-0.271595723,0.123177107
aHV_P89460_104,-0.243509427,661,845,-0.68300635,535,873,-0.463257888,0.219748462
aHV_P89460_105,-0.757265486,246,449,-0.341667824,316,407,-0.549466655,0.207798831
aHV_P89461_001,0.101519792,1551,1561,-0.107979026,1468,1608,-0.003229617,0.104749409
aHV_P89461_002,-0.069844553,1327,1504,-0.156996247,1216,1378,-0.1134204,0.043575847
aHV_P89461_003,-0.056610255,1081,1214,0.070575013,1151,1114,0.006982379,0.063592634
aHV_P89461_004,-0.007044847,705,765,-0.262400943,680,829,-0.134722895,0.127678048
aHV_P89461_005,-0.06006323,517,582,0.173561171,597,538,0.056748971,0.1168122
aHV_P89461_006,-0.063615829,607,685,-0.121058378,655,724,-0.092337103,0.028721275
aHV_P89461_007,-0.241548328,629,803,0.101438924,665,630,-0.070054702,0.171493626
aHV_P89461_008,0.35955948,644,542,0.067830532,495,480,0.213695006,0.145864474
aHV_P89461_009,-0.198785349,1830,2268,-0.105428404,1873,2048,-0.152106876,0.046678473
aHV_P89461_010,-0.295011233,862,1142,0.233825277,1157,1000,-0.030592978,0.264418255
aHV_P89461_011,-0.25438965,368,474,-0.366778074,425,557,-0.310583862,0.056194212
aHV_P89461_012,-0.0891079,1339,1538,-0.141495196,1222,1370,-0.115301548,0.026193648
aHV_P89461_013,0.036683455,2011,2117,-0.111759559,1934,2124,-0.037538052,0.074221507
aHV_P89461_014,-0.087830086,1355,1555,-0.139374193,1423,1593,-0.113602139,0.025772054
aHV_P89461_015,0.121721203,1060,1052,-0.013365551,1045,1072,0.054177826,0.067543377
aHV_P89461_016,0.046960031,1680,1756,0.135275053,1716,1588,0.091117542,0.044157511
aHV_P89461_017,-0.169788192,1798,2184,-0.301994531,1810,2268,-0.235891362,0.066103169
aHV_P89461_018,-0.070796585,1670,1894,0.008975091,1886,1905,-0.030910747,0.039885838
aHV_P89461_019,0.17085574,1079,1035,-0.598309873,839,1291,-0.213727066,0.384582806
aHV_P89461_020,-0.111152667,1840,2146,-0.063394546,2015,2140,-0.087273606,0.023879061
aHV_P89461_021,0.0600106,642,665,0.145652958,751,690,0.102831779,0.042821179
aHV_P89461_022,0.205006985,1044,978,-0.394100126,721,963,-0.094546571,0.299553556
aHV_P89461_023,-0.039519453,1621,1799,-0.272334213,1358,1667,-0.155926833,0.11640738
aHV_P89461_024,0.048108315,1171,1223,-0.010752274,1251,1281,0.018678021,0.029430295
aHV_P89461_025,-0.078265573,4328,4934,-0.027351698,4605,4770,-0.052808636,0.025456938
aHV_P89461_026,0.015920804,2251,2404,-0.168682551,2057,2350,-0.076380873,0.092301677
aHV_P89461_027,-0.256048874,1012,1305,-0.008138982,1175,1201,-0.132093928,0.123954946
aHV_P89461_028,-0.173815329,1582,1927,0.034089704,1767,1754,-0.069862812,0.103952517
aHV_P89461_029,-0.008738939,1285,1396,-0.139244917,1198,1341,-0.073991928,0.065252989
aHV_P89461_030,-0.180671171,469,574,0.009858006,423,427,-0.085406583,0.095264588
aHV_P89461_031,0.156595333,1312,1271,-0.215522335,1138,1343,-0.029463501,0.186058834
aHV_P89461_032,0.189360695,566,536,0.220328461,729,636,0.204844578,0.015483883
aHV_P89461_034,-0.021824795,1828,2004,-0.130545009,1749,1946,-0.076184902,0.054360107
aHV_P89461_035,-0.074917925,808,919,0.148825513,925,848,0.036953794,0.111871719
aHV_P89461_036,-0.318892632,833,1122,-0.300432093,743,930,-0.309662363,0.009230269
aHV_P89461_037,-0.337798416,85,116,-0.46916207,86,121,-0.403480243,0.065681827
aHV_P89461_039,0.555183055,1324,973,0.487108687,1448,1050,0.521145871,0.034037184
aHV_P89461_040,-0.103990683,2118,2458,0.076250993,2309,2226,-0.013869845,0.090120838
aHV_P89462_001,-0.297477301,908,1205,0.06261744,1269,1235,-0.117429931,0.18004737
aHV_P89462_002,-0.584353775,252,408,-0.229256049,350,417,-0.406804912,0.177548863
aHV_P89462_003,-0.63950859,280,471,0.08549738,380,364,-0.277005605,0.362502985
aHV_P89462_004,0.028939889,394,417,-0.546226952,316,469,-0.258643532,0.287583421
aHV_P89462_005,-0.688511007,385,670,-0.648837648,374,596,-0.668674328,0.019836679
aHV_P89462_006,-0.470089681,708,1059,-0.183820537,835,964,-0.326955109,0.143134572
aHV_P89462_007,-0.139492061,322,383,-0.328298505,297,379,-0.233895283,0.094403222
aHV_P89462_008,-0.080486599,924,1055,-0.43264332,901,1236,-0.256564959,0.17607836
aHV_P89462_009,-0.295057694,1142,1513,-0.147630414,1263,1422,-0.221344054,0.07371364
aHV_P89462_010,-0.340205762,733,1002,-0.528878855,581,852,-0.434542308,0.094336546
aHV_P89462_011,-0.348218197,1244,1710,-0.42189819,1178,1604,-0.385058193,0.036839997
aHV_P89462_012,-0.151825256,576,691,-0.58155652,453,689,-0.366690888,0.214865632
aHV_P89462_013,-0.502889675,630,964,-0.336847798,772,991,-0.419868736,0.083020939
aHV_P89462_014,-0.271373916,910,1186,-0.287922441,959,1190,-0.279648179,0.008274262
aHV_P89462_015,0.290115343,154,136,-0.756997211,85,146,-0.233440934,0.523556277
aHV_P89462_016,1.262454438,471,212,1.170540706,392,177,1.216497572,0.045956866
aHV_P89462_017,-0.330135724,428,581,-0.428104421,400,547,-0.379120072,0.048984348
aHV_P89462_018,-0.624334951,471,784,-0.546823337,526,781,-0.585579144,0.038755807
aHV_P89462_019,0.252147492,150,136,-0.900328002,68,129,-0.324090255,0.576237747
aHV_P89462_020,-0.391430427,610,864,-0.671795424,491,795,-0.531612925,0.140182498
