label,R1,countsOFF_R1,countsON_R1,R2,countsOFF_R2,countsON_R2,Avg,Standard Error
HHV-Hits_F5HIC6_020,-4.304785593227642,126,3243,-4.284947375940016,165,3835,-4.294866484583829,0.009919108643813068
HHV-Hits_F5HIC6_021,-0.0120971017017536,83,109,-0.050412120954922,98,121,-0.0312546113283378,0.0191575096265842
HHV-Hits_F5HIC6_022,-0.2039147089929084,38,57,0.1308845244189309,45,49,-0.03651509228698875,0.1673996167059196
HHV-Hits_F5HIC6_023,-0.0138118256129654,54,71,0.9440567730718492,71,44,0.46512247372944193,0.47893429934240733
HHV-Hits_F5HIC6_024,-0.1335253811015102,84,120,-0.3118559036497608,75,111,-0.2226906423756355,0.0891652612741253
HHV-Hits_F5HIC6_025,0.5736928696706439,80,70,0.4343135178462852,85,75,0.5040031937584646,0.06968967591217935
HHV-Hits_F5HIC6_026,-2.9292923288839026,75,744,-2.9566185936370863,86,796,-2.9429554612604942,0.01366313237659189
HHV-Hits_F5HIC6_027,-3.0699428762132266,187,2045,-2.881846321594711,274,2408,-2.975894598903969,0.09404827730925769
HHV-Hits_F5HIC6_028,1.077267043551145,128,79,0.4036367026875234,152,137,0.7404518731193342,0.33681517043181086
HHV-Hits_F5HIM6_014,2.1004956246364244,191,58,1.869597780871404,236,77,1.9850467027539143,0.1154489218825102
HHV-Hits_P01876_012,2.1225861156842782,632,189,1.1621873343150242,580,309,1.642386724999651,0.48019939068462697
HHV-Hits_P01876_013,1.1436532070525534,246,145,1.665867176063405,330,124,1.4047601915579793,0.26110698450542574
HHV-Hits_P03169_001,-1.4449228084967032,198,702,-1.7915098088904362,204,842,-1.6182163086935697,0.1732935001968665
HHV-Hits_P03169_002,-2.9717107333123893,125,1277,-3.5405722499437835,127,1762,-3.256141491628086,0.28443075831569703
HHV-Hits_P03169_041,1.1926027023151378,86,49,1.7929000833124955,93,32,1.4927513928138167,0.3001486904986788
HHV-Hits_P03169_042,0.6688501027109839,94,77,2.8193384480586894,148,25,1.7440942753848367,1.0752441726738529
HHV-Hits_P03169_043,2.7029758866156106,70,14,3.3771236877097466,61,7,3.040049787162679,0.337073900547068
HHV-Hits_P03179_006,1.7180827790058186,144,57,1.6923142859440972,206,76,1.705198532474958,0.01288424653086073
HHV-Hits_P03179_052,0.443863899914845,399,382,0.6069203010762663,525,411,0.5253921004955556,0.08152820058071064
HHV-Hits_P03179_053,-2.3646553253166824,321,2153,-2.076502090894901,346,1740,-2.2205787081057915,0.1440766172108907
HHV-Hits_P03179_054,-1.0221545711136262,459,1214,-0.9761262696941302,495,1161,-0.9991404204038782,0.023014150709747994
HHV-Hits_P03179_055,-3.1376163152644048,449,5146,-3.0724072890010934,512,5135,-3.105011802132749,0.03260451313165569
HHV-Hits_P03179_056,-3.322933153131657,313,4079,-3.0509860819292896,405,4002,-3.1869596175304733,0.13597353560118372
HHV-Hits_P03179_057,-2.835608260059056,189,1757,-2.7026348850452058,256,1987,-2.769121572552131,0.06648668750692521
HHV-Hits_P03179_058,-1.84652486871388,139,651,-1.4340167978781078,167,538,-1.6402708332959939,0.2062540354178861
HHV-Hits_P03179_059,-0.3764480912594535,307,519,-0.3436583317549145,308,466,-0.360053211507184,0.016394879752269498
HHV-Hits_P03179_122,1.1277613624460163,297,177,1.3708495752033287,295,136,1.2493054688246725,0.1215441063786562
HHV-Hits_P03179_123,0.9908421454293392,293,192,0.789622023403137,419,289,0.8902320844162381,0.1006100610131011
HHV-Hits_P03186_071,-1.5981391975363275,192,757,-1.4738864573824055,279,924,-1.5360128274593665,0.06212637007696097
HHV-Hits_P03186_099,1.2033389840907232,267,151,0.8973315028963291,339,217,1.0503352434935262,0.153003740597197
HHV-Hits_P03186_108,0.673829540956094,98,80,2.348068654752617,158,37,1.5109490978543556,0.8371195568982615
HHV-Hits_P03186_123,-1.8428004269475613,283,1322,-1.9035836924582148,345,1539,-1.873192059702888,0.030391632755326744
HHV-Hits_P03186_124,-0.2745066768229619,226,356,-0.1838639839796542,333,451,-0.22918533040130806,0.04532134642165386
HHV-Hits_P03186_144,2.255516909644389,44,12,0.4516806498163733,39,34,1.353598779730381,0.9019181299140077
HHV-Hits_P03186_200,0.5675667668738024,470,413,0.8130551855550104,669,454,0.6903109762144064,0.12274420934060404
HHV-Hits_P03186_201,-0.5460733283546559,203,386,-0.1584534773055542,254,338,-0.35226340283010504,0.19380992552455087
HHV-Hits_P03186_202,-0.3663721600751246,165,277,-0.1413966696366745,219,288,-0.2538844148558995,0.11248774521922504
HHV-Hits_P03186_204,-0.3721584434451691,159,268,-0.3901149175702604,192,300,-0.38113668050771476,0.008978237062545663
HHV-Hits_P03186_205,0.2033389840907232,267,302,0.2815397245480365,262,257,0.24243935431937985,0.039100370228656645
HHV-Hits_P03186_303,-1.1605221134795276,225,655,-0.6646202587711783,309,584,-0.9125711861253529,0.24795092735417465
HHV-Hits_P03186_304,-1.916845371317197,230,1131,-1.7732716794332557,291,1186,-1.8450585253752263,0.0717868459419706
HHV-Hits_P03188_041,1.5305613331476002,193,87,1.2273658567801669,271,138,1.3789635949638837,0.1515977381837167
HHV-Hits_P03188_056,0.9036137553115368,543,378,0.7032403556305018,579,424,0.8034270554710192,0.10018669984051747
HHV-Hits_P03189_099,1.4320953973186406,489,236,1.0281153156162346,573,335,1.2301053564674376,0.20199004085120298
HHV-Hits_P03198_031,0.6916900790690954,382,308,1.149043893537771,465,250,0.9203669863034332,0.22867690723433773
HHV-Hits_P03198_040,1.823566027429199,106,39,1.309023707705654,133,64,1.5662948675674264,0.2572711598617725
HHV-Hits_P03198_089,1.3943446143417058,218,108,1.8062822952332431,220,75,1.6003134547874744,0.20596884044576866
HHV-Hits_P03200_011,1.1385897473376945,306,181,1.09809040174427,316,176,1.1183400745409822,0.020249672796712193
HHV-Hits_P03200_012,1.34956956025508,544,278,1.2579290691678977,690,344,1.3037493147114887,0.04582024554359109
HHV-Hits_P03200_013,1.1249494331048309,556,332,1.3107722172408431,645,310,1.2178608251728371,0.09291139206800612
HHV-Hits_P03200_014,0.9613936643790342,468,313,1.3130561246067805,571,274,1.1372248944929073,0.1758312301138731
HHV-Hits_P03200_016,1.547508937866989,312,139,1.8041653542211415,454,155,1.6758371460440653,0.12832820817707624
HHV-Hits_P03200_017,1.829321620481024,322,118,2.0014867051239134,403,120,1.9154041628024687,0.08608254232144462
HHV-Hits_P03200_018,2.93725129946798,447,76,2.0670577525007854,485,138,2.5021545259843827,0.4350967734835973
HHV-Hits_P03200_019,1.9300635960430128,436,149,1.6854575126299385,464,172,1.8077605543364756,0.12230304170653716
HHV-Hits_P03200_020,1.962469934744156,407,136,2.6517052581243665,448,85,2.307087596434261,0.3446176616901052
HHV-Hits_P03200_037,1.25206135100817,417,228,1.5496315061903034,604,246,1.4008464285992366,0.14878507759106674
HHV-Hits_P03203_030,1.504783160150493,146,67,1.417860651965571,186,83,1.461321906058032,0.043461254092461044
HHV-Hits_P03203_062,1.9466449675824733,148,50,1.819720669558048,151,51,1.8831828185702606,0.06346214901221268
HHV-Hits_P03203_063,1.509152617475933,153,70,1.7504172405076657,206,73,1.6297849289917994,0.12063231151586627
HHV-Hits_P03204_049,3.736923218538948,215,21,3.055021679852384,237,34,3.395972449195666,0.34095076934328183
HHV-Hits_P03204_050,2.1715944260992983,128,37,2.341204113454804,136,32,2.2563992697770514,0.08480484367775287
HHV-Hits_P03206_001,1.3008774430442644,280,148,1.3796782612694394,323,148,1.340277852156852,0.03940040911258746
HHV-Hits_P03206_002,0.8740878030083647,266,189,0.6818349243087546,296,220,0.7779613636585596,0.09612643934980507
HHV-Hits_P03206_003,-0.1286709606984994,387,551,-0.1458138950518277,445,587,-0.13724242787516355,0.008571467176664153
HHV-Hits_P03206_004,-0.2173040862200875,286,433,0.1601484719160533,373,398,-0.028577807152017104,0.18872627906807038
HHV-Hits_P03206_015,2.648528102593234,130,27,2.976207296675556,198,30,2.812367699634395,0.16383959704116102
HHV-Hits_P03206_016,2.6891700870905804,208,42,2.5156620577275497,259,54,2.6024160724090653,0.08675401468151532
HHV-Hits_P03209_052,0.4838351100220833,349,325,0.2107891270199173,364,375,0.3473121185210003,0.136522991501083
HHV-Hits_P03209_053,-2.7657935966010228,154,1364,-2.572747816809855,214,1518,-2.669270706705439,0.09652288989558387
HHV-Hits_P03209_054,-4.054914103709382,200,4329,-3.773231196768499,308,5021,-3.91407265023894,0.14084145347044139
HHV-Hits_P03210_017,1.003617012457884,719,467,0.8905754071243639,807,519,0.947096209791124,0.056520802666760066
HHV-Hits_P03211_041,1.759559414981978,65,25,3.2310211957043813,63,8,2.49529030534318,0.7357308903612015
HHV-Hits_P03211_043,1.9082947945931168,49,17,1.5947781900395317,38,15,1.7515364923163244,0.15675830227679252
HHV-Hits_P03218_004,1.4223360002188798,319,155,1.0113804346354205,328,194,1.2168582174271503,0.20547778279172965
HHV-Hits_P03220_005,-0.5173914806139523,331,617,-0.0991397510118103,415,530,-0.3082656158128813,0.209125864801071
HHV-Hits_P03220_006,-2.006282778380754,138,722,-1.4018131963467455,226,712,-1.70404798736375,0.30223479101700435
HHV-Hits_P03222_041,1.432886723247866,255,123,2.0024022000030453,289,86,1.7176444616254556,0.2847577383775896
HHV-Hits_P03222_042,1.4868424557508446,297,138,1.122303749153884,325,178,1.3045731024523644,0.18226935329848026
HHV-Hits_P03222_043,1.3585637775768693,191,97,1.980364922149212,278,84,1.6694643498630406,0.3109005722861713
HHV-Hits_P03222_044,1.559385032986761,129,57,0.8860094877039769,155,100,1.222697260345369,0.336687772641392
HHV-Hits_P03224_002,1.3657486553453655,469,237,1.237799728335443,540,273,1.3017741918404042,0.06397446350496128
HHV-Hits_P03224_003,1.7791321577258947,282,107,1.4938752759281797,300,127,1.636503716827037,0.1426284408988575
HHV-Hits_P03224_005,1.8964693591963275,243,85,1.9336521769808832,314,98,1.9150607680886054,0.01859140889227784
HHV-Hits_P03224_006,1.6932169201532818,221,89,2.016565034291696,319,94,1.8548909772224889,0.16167405706920712
HHV-Hits_P03226_071,1.3097090100079856,434,228,1.2508059811799177,491,246,1.2802574955939516,0.02945151441403393
HHV-Hits_P03226_084,0.5333483174062637,539,485,0.8819820213650955,626,405,0.7076651693856796,0.17431685197941593
HHV-Hits_P03227_010,-0.5555635020002704,221,423,-0.7620260436538524,273,552,-0.6587947728270613,0.10323127082679102
HHV-Hits_P03234_031,0.5966296809478031,317,273,0.8544710887839371,414,273,0.7255503848658701,0.12892070391806698
HHV-Hits_P03234_032,-1.4123311113432246,163,565,-1.2325031775667994,252,706,-1.3224171444550121,0.08991396688821263
HHV-Hits_P03234_033,0.51569731842303,202,184,0.5214826807157857,307,255,0.5185899995694079,0.0028926811463778623
HHV-Hits_P03234_034,1.3203850098216237,163,85,0.8349710540492907,193,129,1.077678031935457,0.24270697788616646
HHV-Hits_P03234_041,2.39076294656146,149,37,2.2537412722044645,168,42,2.322252109382962,0.06851083717849771
HHV-Hits_P03235_010,2.004193486337292,268,87,2.3279958268978875,299,71,2.16609465661759,0.16190117028029768
HHV-Hits_P04291_009,0.3924525550004975,127,126,0.6573740082110591,168,127,0.5249132816057783,0.13246072660528077
HHV-Hits_P04294_051,0.6925088875645417,103,83,1.6496699485356032,150,57,1.1710894180500724,0.4785805304855308
HHV-Hits_P04296_013,0.6564792237115102,374,309,1.290692408377356,435,212,0.9735858160444332,0.31710659233292293
HHV-Hits_P04296_014,1.3921597468484728,391,194,1.093897425542231,367,205,1.2430285861953518,0.14913116065312093
HHV-Hits_P04296_015,1.0691037854135077,203,126,0.773350034931521,205,143,0.9212269101725143,0.14787687524099336
HHV-Hits_P04296_042,1.559690010271669,249,110,1.5663315025124904,308,124,1.5630107563920799,0.003320746120410667
HHV-Hits_P04296_108,-1.8081250943073428,91,415,-0.9243116101212484,118,267,-1.3662183522142957,0.44190674209304714
HHV-Hits_P04296_109,-1.7625905181937886,160,707,-1.9113763437802345,167,749,-1.8369834309870114,0.07439291279322291
HHV-Hits_P04296_110,0.7358247661896171,211,165,0.4661117742058517,263,227,0.6009682701977344,0.13485649599188268
HHV-Hits_P04413_028,2.219985358995732,508,142,1.9717653027172104,454,138,2.0958753308564715,0.12411002813926086
HHV-Hits_P04413_029,1.6877091299623,329,133,1.6188455082936084,407,158,1.6532773191279542,0.03443181083434576
HHV-Hits_P04413_030,2.08148750986934,572,176,1.8464706559693107,745,247,1.9639790829193253,0.11750842695001472
HHV-Hits_P04485_008,2.6530074273415254,227,47,4.026330776101392,246,18,3.3396691017214586,0.6866616743799332
HHV-Hits_P04485_009,2.7687779450113563,157,30,2.8903658927481133,199,32,2.8295719188797346,0.060793973868378474
HHV-Hits_P04485_011,2.6922494800225523,134,27,2.518241087042757,197,41,2.6052452835326547,0.08700419648989753
HHV-Hits_P06024_007,1.8494347156000253,202,73,2.025472284531347,280,82,1.9374535000656863,0.0880187844656609
HHV-Hits_P06024_008,1.4805834652791623,285,133,1.9741239821750665,346,105,1.7273537237271144,0.24677025844795208
HHV-Hits_P06024_009,1.793430837561114,181,68,1.6187380889837126,170,66,1.7060844632724135,0.08734637428870073
HHV-Hits_P06434_001,2.579981240240707,427,93,2.736682835985112,464,83,2.6583320381129094,0.07835079787220245
HHV-Hits_P06437_001,1.0200501321622932,204,131,0.8240569969612191,245,165,0.9220535645617562,0.09799656760053703
HHV-Hits_P06437_009,1.5036670783922037,135,62,1.5351542073531126,158,65,1.5194106428726581,0.015743564480454438
HHV-Hits_P06437_010,2.3868534134094537,249,62,2.106636978172254,354,98,2.2467451957908535,0.1401082176185999
HHV-Hits_P06437_011,1.2977922880788957,202,107,1.623852900601792,274,106,1.460822594340344,0.16303030626144818
HHV-Hits_P06437_068,-1.6997832828847967,295,1248,-1.5401985598879486,355,1231,-1.6199909213863726,0.07979236149842406
HHV-Hits_P06491_026,2.1743275285741293,357,103,1.6322528954581943,377,145,1.9032902120161617,0.2710373165579675
HHV-Hits_P06491_029,2.003607079107056,311,101,1.6800060269065624,430,160,1.8418065530068093,0.16180052610024687
HHV-Hits_P06491_048,1.1817389835048415,108,62,0.97690106684564,104,63,1.0793200251752408,0.10241895832960074
HHV-Hits_P06491_075,1.537916640345114,165,74,2.2941555406503724,181,44,1.9160360904977431,0.37811945015262916
HHV-Hits_P06491_090,1.456126908522755,493,234,1.103881060758865,539,299,1.28000398464081,0.17612292388194503
HHV-Hits_P06491_091,1.907116603395836,288,100,1.1738177279075148,316,167,1.5404671656516755,0.36664943774416053
HHV-Hits_P06491_092,1.541350208391785,523,234,1.2077428474839522,463,239,1.3745465279378686,0.16680368045391636
HHV-Hits_P06491_093,1.267985127241612,368,199,1.2432995254828174,413,208,1.2556423263622147,0.01234280087939732
HHV-Hits_P06492_001,0.5923671610178863,411,355,0.5725899741598548,585,469,0.5824785675888706,0.009888593429015767
HHV-Hits_P06492_008,-1.000135489772115,415,1081,-1.1982654863046087,549,1502,-1.099200488038362,0.0990649982662468
HHV-Hits_P06492_038,-4.139934083091086,73,1676,-3.84322552331643,89,1523,-3.9915798032037584,0.14835427988732808
HHV-Hits_P06492_039,-3.466508664497868,91,1310,-3.5203641455031454,116,1587,-3.493436405000507,0.026927740502638683
HHV-Hits_P06492_040,-3.76113221923116,70,1236,-3.846064543663669,89,1526,-3.803598381447414,0.042466162216254544
HHV-Hits_P06492_041,-4.031482851940021,27,575,-4.166161982246196,37,792,-4.098822417093109,0.06733956515308748
HHV-Hits_P06492_042,-3.9271682307766143,37,733,-3.805707192876279,52,867,-3.8664377118264466,0.06073051895016767
HHV-Hits_P06725_023,1.4834095093579258,219,102,1.0681856190483878,306,174,1.275797564203157,0.20761194515476894
HHV-Hits_P06726_006,1.9660102924494045,159,53,1.0357406199851742,141,82,1.5008754562172895,0.46513483623211516
HHV-Hits_P06726_039,2.4387632895845357,204,49,2.081274076199699,252,71,2.2600186828921176,0.17874460669241835
HHV-Hits_P06726_040,2.3335194216456623,209,54,1.8321010381013731,218,73,2.082810229873518,0.25070919177214457
HHV-Hits_P06726_041,1.955741956995577,140,47,1.537837293566088,207,85,1.7467896252808326,0.20895233171474445
HHV-Hits_P06763_007,2.603440213064696,182,39,3.5491971557306354,216,22,3.0763186843976658,0.4728784713329696
HHV-Hits_P06763_008,2.3556624733083344,169,43,3.1382640547845284,192,26,2.7469632640464314,0.391300790738097
HHV-Hits_P06763_009,1.9411356238103747,230,78,1.9124341614589928,281,89,1.9267848926346838,0.014350731175690965
HHV-Hits_P06763_010,1.8894567891482068,367,129,1.487601918006604,421,179,1.6885293535774055,0.20092743557080137
HHV-Hits_P07645_030,2.2910376259956533,233,62,2.816266383805865,319,54,2.5536520049007594,0.26261437890510586
HHV-Hits_P08318_026,0.0044426042205712,466,605,-0.2082049699740839,469,646,-0.10188118287675635,0.10632378709732754
HHV-Hits_P08355_026,0.9216161730909508,288,198,0.3334684646751985,279,264,0.6275423188830747,0.29407385420787613
HHV-Hits_P08355_027,0.8104815120835954,470,349,1.3144953032835605,582,279,1.0624884076835779,0.2520068955999825
HHV-Hits_P08355_028,1.2066073091634426,319,180,0.9609595229766188,320,196,1.0837834160700308,0.12282389309341189
HHV-Hits_P08355_029,1.1380710382357075,338,200,0.7368677613254776,376,269,0.9374693997805925,0.20060163845511497
HHV-Hits_P08355_067,0.9163231683490514,371,256,1.0935840470109728,494,276,1.004953607680012,0.08863043933096071
HHV-Hits_P08392_003,0.1458313300342162,96,113,0.2265198034694399,105,107,0.18617556675182806,0.04034423671761185
HHV-Hits_P08392_004,0.5371669936455298,234,210,0.0195524234041693,261,307,0.27835970852484954,0.25880728512068024
HHV-Hits_P08392_005,-0.1234247911325404,129,183,0.7962685066052239,134,92,0.3364218577363417,0.4598466488688821
HHV-Hits_P08392_006,-0.4284303022223261,194,340,-0.6412127036363556,178,331,-0.5348215029293408,0.10639120070701477
HHV-Hits_P08392_007,0.3951229769399708,103,102,0.0090076831136142,119,141,0.2020653300267925,0.19305764691317828
HHV-Hits_P08392_008,-1.2710289048514452,63,198,-0.4974381811814425,101,170,-0.8842335430164439,0.3867953618350013
HHV-Hits_P08392_032,-1.0550513230784255,153,414,-0.4225615400551176,204,326,-0.7388064315667715,0.31624489151165397
HHV-Hits_P08393_035,1.7190955519788873,225,89,2.7908752478350056,267,46,2.2549853999069462,0.5358898479280592
HHV-Hits_P08393_036,1.785743346785633,278,105,1.481693218882813,260,111,1.633718282834223,0.15202506395141
HHV-Hits_P08393_037,2.047046864540311,238,75,1.8488995400315087,284,94,1.9479732022859098,0.09907366225440106
HHV-Hits_P08393_067,1.338262925231452,299,154,1.2816781487075877,365,179,1.3099705369695198,0.028292388261932144
HHV-Hits_P08546_066,0.0443981911341202,312,394,0.0438941041871298,396,458,0.044146147660624996,0.0002520434734951983
HHV-Hits_P08546_105,1.371709927148912,308,155,1.3390485848289706,418,197,1.3553792559889413,0.016330671159970667
HHV-Hits_P08560_008,1.31065846383685,160,84,1.1585840391641242,176,94,1.234621251500487,0.07603721233636283
HHV-Hits_P08560_009,1.3429797508947283,374,192,0.8488279901993279,429,284,1.095903870547028,0.2470758803477002
HHV-Hits_P09245_012,2.010906830423727,359,116,2.1596190948399143,356,95,2.0852629626318206,0.07435613220809366
HHV-Hits_P09245_035,1.1158585011907802,223,134,0.4738670865689673,212,182,0.7948627938798738,0.32099570731090643
HHV-Hits_P09245_045,1.804259222452792,472,176,1.2559867124101085,643,321,1.5301229674314503,0.27413625502134176
HHV-Hits_P09246_108,-0.4013607731991251,175,301,-0.7266299210466033,185,365,-0.5639953471228643,0.1626345739237391
HHV-Hits_P09246_109,-1.4062228842860238,62,214,-1.441404146267115,63,204,-1.4238135152765694,0.017590630990545583
HHV-Hits_P09251_020,1.6708551897104975,533,218,1.5186241024306268,781,325,1.594739646070562,0.07611554363993533
