label,R1,countsOFF_R1,countsON_R1,R2,countsOFF_R2,countsON_R2,Avg,Standard Error
HHV-Hits_F5HDE4_018,0.021310031425649,228,207,-0.5409219111251583,268,442,-0.25980593984975464,0.28111597127540366
HHV-Hits_F5HDE4_019,-0.4816402093288691,164,211,-0.6326954179606179,231,406,-0.5571678136447435,0.0755276043158744
HHV-Hits_F5HDE4_020,-0.6277673986566867,177,252,-0.2030677302848994,305,398,-0.4154175644707931,0.21234983418589365
HHV-Hits_F5HDE4_021,-0.5068648698248059,194,254,-0.7740675779680082,244,473,-0.6404662238964071,0.1336013540716011
HHV-Hits_F5HDE4_022,-0.567895942679288,82,112,-0.2596811335774804,98,133,-0.41378853812838423,0.1541074045509038
HHV-Hits_F5HDE4_027,1.8183418459827665,333,87,1.5610751249514057,518,199,1.689708485467086,0.1286333605156804
HHV-Hits_F5HDE4_028,0.3494118939332118,112,81,0.1034127051307835,145,153,0.22641229953199765,0.12299959440121414
HHV-Hits_F5HDE4_029,0.1478886646443632,196,163,0.1023224054343908,268,283,0.125105535039377,0.0227831296049862
HHV-Hits_F5HDE4_030,0.2843444372594426,152,115,0.4558985053083706,242,200,0.3701214712839066,0.085777034024464
HHV-Hits_F5HDE4_031,-0.3221629366389629,283,326,-0.1358749319630829,448,558,-0.22901893430102288,0.09314400233794
HHV-Hits_F5HDE4_032,-0.0438384705463447,299,284,-0.027001393832832,400,462,-0.03541993218958835,0.00841853835675635
HHV-Hits_F5HDE4_033,0.0213813936812907,293,266,0.0662747802535597,387,419,0.043828086967425205,0.022446693286134505
HHV-Hits_F5HDE4_034,-0.1180930252397675,175,175,-0.2493058486413485,213,287,-0.18369943694055801,0.0656064117007905
HHV-Hits_F5HEU7_070,-0.4707646435582379,195,249,-0.2904142611170882,308,427,-0.38058945233766306,0.09017519122057485
HHV-Hits_F5HF23_001,0.0932519035825254,477,412,0.0848218104654048,639,683,0.0890368570239651,0.004215046558560302
HHV-Hits_F5HF23_002,0.6958949891502838,218,124,0.5084661158370053,320,255,0.6021805524936445,0.09371443665663924
HHV-Hits_F5HF23_003,0.8212110430726786,512,267,0.6855661695720211,664,468,0.7533886063223498,0.06782243675032873
HHV-Hits_F5HF49_015,0.0250319168588295,180,163,-0.0967722506498501,278,337,-0.0358701668955103,0.060902083754339795
HHV-Hits_F5HF68_016,-0.4713673569944744,173,221,-0.2614189716204466,262,356,-0.3663931643074605,0.10497419268701391
HHV-Hits_F5HFD2_035,-0.5895438334238777,163,226,-0.2546549002707637,227,307,-0.42209936684732074,0.167444466576557
HHV-Hits_F5HGB6_029,-0.5157242479149955,271,357,-0.4818793440984117,391,619,-0.4988017960067036,0.01692245190829189
HHV-Hits_F5HGB6_037,0.0398078317861815,463,415,0.0498457524027912,631,691,0.044826792094486353,0.005018960308304852
HHV-Hits_F5HGB6_038,0.6868909923550898,456,261,0.5136443265874542,602,478,0.6002676594712719,0.0866233328838178
HHV-Hits_F5HGB6_039,-0.4990870609916474,268,349,-0.4462244943276007,371,573,-0.4726557776596241,0.02643128333202335
HHV-Hits_F5HGH5_001,1.6840567376865756,415,119,1.39448693090779,436,188,1.5392718342971827,0.14478490338939276
HHV-Hits_F5HGH5_002,0.4574091462323222,152,102,1.0553605757246416,187,102,0.7563848609784819,0.2989757147461597
HHV-Hits_F5HGH5_003,0.4933416868425796,55,36,0.106252656915745,113,119,0.2997971718791623,0.19354451496341732
HHV-Hits_F5HGI9_003,-0.7764765954302928,83,131,-1.0296755281311574,105,243,-0.9030760617807251,0.1265994663504323
HHV-Hits_F5HGP1_021,-0.5545676951809031,167,226,-0.5696993996603107,274,461,-0.5621335474206068,0.007565852239703796
HHV-Hits_F5HGP1_036,0.4747315932543591,460,305,0.2867999663796585,551,512,0.38076577981700876,0.09396581343735029
HHV-Hits_F5HGU6_019,-1.1701815363882218,68,141,-0.7604808122207908,113,217,-0.9653311743045063,0.2048503620837155
HHV-Hits_F5HGU6_020,-0.667178489632327,95,139,-0.6984270597690362,162,298,-0.6828027747006815,0.015624285068354615
HHV-Hits_F5HIC6_020,0.9314890036107928,592,286,0.581935685007845,684,518,0.7567123443093189,0.1747766593014739
HHV-Hits_F5HIC6_021,1.566405149032303,90,28,1.740318866422519,112,38,1.6533620077274112,0.08695685869510805
HHV-Hits_F5HIC6_022,1.2163260138307916,58,23,1.1651241419501843,91,46,1.1907250778904879,0.02560093594030366
HHV-Hits_F5HIC6_023,1.5647167988795332,61,19,0.7745711756307659,83,55,1.1696439872551496,0.3950728116243836
HHV-Hits_F5HIC6_024,1.6367944769237008,81,24,1.165461417238895,93,47,1.401127947081298,0.23566652984240288
HHV-Hits_F5HIC6_025,1.5556787424392446,67,21,0.7453898559699416,105,71,1.150534299204593,0.40514444323465154
HHV-Hits_F5HIC6_026,-0.1735881378314711,153,159,-0.3477086002935428,174,251,-0.26064836906250693,0.08706023123103585
HHV-Hits_F5HIC6_027,-0.3288601214565883,267,309,-0.2590207101093721,460,624,-0.2939404157829802,0.034919705673608074
HHV-Hits_F5HIC6_028,-1.3601678124379153,52,123,-1.1011439099553488,88,214,-1.230655861196632,0.12951195124128323
HHV-Hits_F5HIM6_014,-0.0264625497741993,130,122,-0.4141247075765782,143,216,-0.22029362867538876,0.19383107890118945
HHV-Hits_P01876_012,-0.2970631662850866,530,600,-0.576881435398543,592,1001,-0.4369723008418148,0.13990913455672818
HHV-Hits_P01876_013,-0.0581801238224461,295,283,-0.2061316653007464,338,442,-0.13215589456159624,0.07397577073915014
HHV-Hits_P03169_001,-2.4023014541779717,62,302,-2.42460797391535,93,566,-2.4134547140466607,0.011153259868689203
HHV-Hits_P03169_002,-2.311572754660977,54,247,-2.102476790547821,91,443,-2.2070247726043988,0.10454798205657778
HHV-Hits_P03169_041,-0.3686364868903646,58,69,-0.1888651621694765,89,115,-0.27875082452992056,0.08988566236044405
HHV-Hits_P03169_042,0.6319287217518851,111,66,0.3632682002970696,160,141,0.49759846102447736,0.13433026072740775
HHV-Hits_P03169_043,0.1773628582864036,54,44,0.4324302248044652,50,42,0.3048965415454344,0.1275336832590308
HHV-Hits_P03179_006,-0.4482416269320985,105,132,-0.3358995402710761,195,279,-0.3920705836015873,0.056171043330511206
HHV-Hits_P03179_052,-1.2309870816457011,215,465,-0.7718028274131423,434,840,-1.0013949545294216,0.2295921271162794
HHV-Hits_P03179_053,-0.3351222618091227,308,358,-0.5310622483496323,384,629,-0.43309225507937754,0.09796999327025481
HHV-Hits_P03179_054,0.4222527008187063,589,405,0.4476779985034021,770,640,0.4349653496610542,0.012712648842347907
HHV-Hits_P03179_055,0.4429436362359082,897,608,0.5834380129041478,1265,957,0.513190824570028,0.07024718833411978
HHV-Hits_P03179_056,-0.1406355938908558,508,516,-0.0271015844673309,748,864,-0.08386858917909336,0.05676700471176245
HHV-Hits_P03179_057,-0.6142795918367485,229,323,-0.6047516492642087,373,643,-0.6095156205504786,0.004763971286269929
HHV-Hits_P03179_058,-0.5675405553044426,145,198,-0.3553971961769658,211,306,-0.46146887574070417,0.10607167956373838
